continent,country,income,life_exp,population,year,alpha_2,alpha_3
americas,Guatemala,5345.0,61.72,8240060.0,1985,GT,GTM
africa,Central African Republic,998.0,50.57,2634232.0,1985,CF,CAF
africa,Gabon,23142.0,57.4,830085.0,1985,GA,GAB
europe,France,25917.0,75.67,55397482.0,1985,FR,FRA
asia,Thailand,4191.0,68.36,52041469.0,1985,TH,THA
africa,Angola,4117.0,47.5,10609042.0,1985,AO,AGO
asia,Bahrain,32131.0,70.73,419430.0,1985,BH,BHR
americas,Dominican Republic,4857.0,68.75,6488856.0,1985,DO,DOM
americas,Canada,29016.0,76.31,25873949.0,1985,CA,CAN
europe,Armenia,3805.0,71.7,3335935.0,1985,AM,ARM
europe,Malta,12888.0,75.81,349196.0,1985,MT,MLT
americas,Belize,3705.0,71.34,164921.0,1985,BZ,BLZ
africa,Comoros,1719.0,55.36,355337.0,1985,KM,COM
africa,Burundi,994.0,47.08,4702066.0,1985,BI,BDI
africa,Mozambique,379.0,50.02,12984405.0,1985,MZ,MOZ
africa,Botswana,5822.0,62.44,1189114.0,1985,BW,BWA
europe,Iceland,25997.0,77.85,241582.0,1985,IS,ISL
europe,Belgium,26792.0,74.41,9916578.0,1985,BE,BEL
europe,Sweden,28202.0,76.72,8357652.0,1985,SE,SWE
africa,Chad,1202.0,52.51,5091535.0,1985,TD,TCD
africa,Mauritius,5447.0,68.26,1015762.0,1985,MU,MUS
europe,Greece,19345.0,75.47,9974739.0,1985,GR,GRC
americas,Brazil,10495.0,65.76,135676281.0,1985,BR,BRA
asia,Turkmenistan,9143.0,63.44,3244018.0,1985,TM,TKM
asia,Papua New Guinea,1720.0,55.08,3794720.0,1985,PG,PNG
africa,Cameroon,3675.0,57.17,10050023.0,1985,CM,CMR
asia,Iraq,10711.0,59.36,15576395.0,1985,IQ,IRQ
africa,Kenya,2155.0,61.96,19651225.0,1985,KE,KEN
americas,Grenada,5253.0,68.83,99906.0,1985,GD,GRD
africa,Nigeria,3258.0,53.54,83613300.0,1985,NG,NGA
americas,Nicaragua,4112.0,68.89,3709091.0,1985,NI,NIC
africa,Guinea-Bissau,1679.0,49.49,899509.0,1985,GW,GNB
americas,Guyana,3485.0,63.21,770435.0,1985,GY,GUY
americas,Honduras,3261.0,66.86,4281189.0,1985,HN,HND
americas,Paraguay,5743.0,72.87,3671826.0,1985,PY,PRY
asia,India,1462.0,56.81,781666671.0,1985,IN,IND
europe,Ireland,17606.0,74.84,3564959.0,1985,IE,IRL
americas,Bahamas,24154.0,67.67,234687.0,1985,BS,BHS
asia,Israel,15542.0,75.1,4082787.0,1985,IL,ISR
europe,Italy,25646.0,75.62,57012352.0,1985,IT,ITA
africa,Algeria,11030.0,67.18,22565905.0,1985,DZ,DZA
europe,Croatia,19711.0,71.54,4716117.0,1985,HR,HRV
americas,Jamaica,5969.0,74.79,2338638.0,1985,JM,JAM
americas,Costa Rica,6683.0,75.37,2730233.0,1985,CR,CRI
africa,Sudan,1850.0,57.81,17210187.0,1985,SD,SDN
asia,Kazakhstan,12922.0,68.07,15789437.0,1985,KZ,KAZ
asia,Timor-Leste,933.0,52.51,666945.0,1985,TL,TLS
asia,Kiribati,1531.0,56.04,64003.0,1985,KI,KIR
asia,Kuwait,58143.0,75.59,1738994.0,1985,KW,KWT
americas,Antigua and Barbuda,11383.0,72.13,69782.0,1985,AG,ATG
europe,Latvia,12448.0,69.72,2580751.0,1985,LV,LVA
europe,Greenland,16134.0,63.42,53190.0,1985,GL,GRL
africa,Liberia,971.0,48.58,2192555.0,1985,LR,LBR
europe,Lithuania,16510.0,70.78,3562396.0,1985,LT,LTU
asia,Afghanistan,1384.0,45.21,11783050.0,1985,AF,AFG
africa,Madagascar,1691.0,54.19,10063495.0,1985,MG,MDG
asia,Australia,25875.0,75.41,15729643.0,1985,AU,AUS
africa,Malawi,614.0,47.6,7211105.0,1985,MW,MWI
asia,Philippines,3559.0,65.95,54323648.0,1985,PH,PHL
americas,Haiti,2469.0,52.42,6384195.0,1985,HT,HTI
asia,Malaysia,8198.0,70.45,15598942.0,1985,MY,MYS
americas,Ecuador,7880.0,68.18,9045979.0,1985,EC,ECU
europe,Belarus,7459.0,70.28,9966154.0,1985,BY,BLR
asia,Maldives,3091.0,61.51,189637.0,1985,MV,MDV
africa,Mauritania,2710.0,57.86,1769942.0,1985,MR,MRT
europe,Norway,40031.0,76.07,4153105.0,1985,NO,NOR
africa,Niger,997.0,44.63,6915927.0,1985,NE,NER
americas,Puerto Rico,20081.0,74.0,3369679.0,1985,PR,PRI
asia,Indonesia,3489.0,61.66,165012196.0,1985,ID,IDN
asia,Myanmar,2131.0,55.87,37222296.0,1985,MM,MMR
europe,United Kingdom,22648.0,74.51,56466131.0,1985,GB,GBR
europe,Netherlands,27544.0,76.34,14513949.0,1985,NL,NLD
africa,Burkina Faso,801.0,51.08,7727907.0,1985,BF,BFA
asia,New Zealand,23750.0,74.03,3268236.0,1985,NZ,NZL
africa,Lesotho,1113.0,57.31,1472192.0,1985,LS,LSO
asia,Oman,34967.0,68.35,1498417.0,1985,OM,OMN
asia,Pakistan,2603.0,60.43,92219488.0,1985,PK,PAK
americas,Panama,8847.0,73.45,2219276.0,1985,PA,PAN
asia,Lebanon,12739.0,68.07,2676583.0,1985,LB,LBN
africa,Ethiopia,597.0,35.43,40800343.0,1985,ET,ETH
americas,Peru,6432.0,65.8,19544956.0,1985,PE,PER
africa,Zimbabwe,2357.0,64.9,8976205.0,1986,ZW,ZWE
africa,Zambia,2579.0,54.85,7170656.0,1986,ZM,ZMB
asia,Yemen,3495.0,56.4,10232733.0,1986,YE,YEM
americas,Uruguay,9169.0,72.2,3031038.0,1986,UY,URY
americas,United States,33899.0,74.87,243098935.0,1986,US,USA
asia,United Arab Emirates,100191.0,69.34,1472218.0,1986,AE,ARE
africa,Uganda,695.0,51.94,15154521.0,1986,UG,UGA
asia,Turkmenistan,9216.0,63.63,3324456.0,1986,TM,TKM
africa,Tunisia,5002.0,69.2,7509756.0,1986,TN,TUN
asia,Tonga,3698.0,68.48,94145.0,1986,TO,TON
asia,Timor-Leste,955.0,53.99,684184.0,1986,TL,TLS
europe,Switzerland,42899.0,77.17,6494086.0,1986,CH,CHE
americas,Suriname,10842.0,69.15,376867.0,1986,SR,SUR
africa,Sudan,1869.0,58.01,17757169.0,1986,SD,SDN
asia,Sri Lanka,3115.0,70.0,16412711.0,1986,LK,LKA
europe,Spain,19881.0,76.59,38958074.0,1986,ES,ESP
africa,South Sudan,2130.0,47.72,5565545.0,1986,SS,SSD
asia,Solomon Islands,1718.0,59.84,278838.0,1986,SB,SLB
asia,Singapore,25812.0,73.27,2763589.0,1986,SG,SGP
europe,Slovenia,21819.0,72.17,1962877.0,1986,SI,SVN
europe,Serbia,16732.0,71.78,9306347.0,1986,RS,SRB
asia,Tajikistan,4075.0,65.69,4687283.0,1986,TJ,TJK
africa,Senegal,1855.0,55.36,6686159.0,1986,SN,SEN
asia,Saudi Arabia,35239.0,71.66,13869012.0,1986,SA,SAU
africa,Sao Tome and Principe,2451.0,62.59,105474.0,1986,ST,STP
africa,Sierra Leone,1327.0,52.98,3912438.0,1986,SL,SLE
africa,Rwanda,989.0,49.42,6407672.0,1986,RW,RWA
europe,Romania,13836.0,70.02,23205286.0,1986,RO,ROU
europe,Portugal,16165.0,73.61,9983221.0,1986,PT,PRT
europe,Poland,11429.0,71.07,37354265.0,1986,PL,POL
europe,Georgia,9633.0,69.86,5266826.0,1986,GE,GEO
africa,Central African Republic,991.0,50.21,2696982.0,1986,CF,CAF
asia,Fiji,5545.0,64.2,718548.0,1986,FJ,FJI
africa,Ethiopia,635.0,41.39,42120730.0,1986,ET,ETH
europe,Estonia,13014.0,71.11,1536033.0,1986,EE,EST
asia,Uzbekistan,3271.0,68.02,18565477.0,1986,UZ,UZB
europe,Germany,30514.0,74.75,77837500.0,1986,DE,DEU
africa,Egypt,5658.0,63.07,51607703.0,1986,EG,EGY
europe,Denmark,32181.0,74.86,5114657.0,1986,DK,DNK
americas,Argentina,9810.0,71.66,30857244.0,1986,AR,ARG
africa,Comoros,1703.0,55.77,365760.0,1986,KM,COM
europe,Cyprus,18626.0,76.12,712341.0,1986,CY,CYP
africa,South Africa,10474.0,60.32,34490419.0,1986,ZA,ZAF
europe,Albania,4281.0,72.96,3041007.0,1986,AL,ALB
americas,Costa Rica,6851.0,75.66,2800986.0,1986,CR,CRI
asia,Nepal,1120.0,54.98,17101136.0,1986,NP,NPL
americas,Cuba,14025.0,74.62,10168087.0,1986,CU,CUB
americas,Chile,7483.0,71.8,12384108.0,1986,CL,CHL
europe,Turkey,9556.0,65.76,50128489.0,1986,TR,TUR
asia,Jordan,9318.0,70.15,3011300.0,1986,JO,JOR
europe,United Kingdom,23516.0,74.78,56574280.0,1986,GB,GBR
europe,Luxembourg,44557.0,74.44,368666.0,1986,LU,LUX
africa,Ghana,1778.0,55.75,13104296.0,1986,GH,GHA
africa,Angola,4135.0,47.75,10921037.0,1986,AO,AGO
europe,Greece,19657.0,75.73,10023374.0,1986,GR,GRC
americas,Jamaica,6041.0,74.84,2361720.0,1986,JM,JAM
africa,Chad,1122.0,52.81,5243006.0,1986,TD,TCD
africa,Guinea,1077.0,48.35,5229797.0,1986,GN,GIN
americas,Barbados,12619.0,71.85,256736.0,1986,BB,BRB
asia,Papua New Guinea,1756.0,55.19,3895852.0,1986,PG,PNG
americas,Puerto Rico,21522.0,74.07,3400020.0,1986,PR,PRI
americas,Panama,8954.0,73.76,2268574.0,1986,PA,PAN
africa,Burundi,1014.0,47.05,4841565.0,1986,BI,BDI
asia,Bahrain,29586.0,70.98,433482.0,1986,BH,BHR
asia,Samoa,3818.0,66.67,160592.0,1986,WS,WSM
africa,Namibia,6077.0,60.65,1193592.0,1986,NA,NAM
africa,Kenya,2226.0,62.09,20378626.0,1986,KE,KEN
asia,Oman,34510.0,69.17,1561185.0,1986,OM,OMN
africa,Togo,1440.0,56.79,3364020.0,1986,TG,TGO
africa,Somalia,897.0,49.36,6887372.0,1986,SO,SOM
europe,Sweden,29138.0,76.98,8384989.0,1986,SE,SWE
africa,Equatorial Guinea,1154.0,47.33,376024.0,1986,GQ,GNQ
asia,Israel,16015.0,74.92,4148946.0,1986,IL,ISR
africa,Djibouti,3616.0,59.74,454361.0,1986,DJ,DJI
asia,China,1604.0,66.05,1090348056.0,1986,CN,CHN
asia,Australia,26057.0,76.08,15986164.0,1986,AU,AUS
europe,Ukraine,10346.0,70.82,51078790.0,1986,UA,UKR
asia,Qatar,75482.0,73.74,397932.0,1986,QA,QAT
asia,Cambodia,792.0,56.49,7958976.0,1986,KH,KHM
europe,Azerbaijan,8673.0,66.48,6778633.0,1986,AZ,AZE
africa,Gabon,18203.0,58.04,853027.0,1986,GA,GAB
europe,Greenland,17089.0,63.81,53797.0,1986,GL,GRL
europe,Armenia,3890.0,71.24,3392256.0,1986,AM,ARM
americas,Dominican Republic,4903.0,69.34,6626542.0,1986,DO,DOM
europe,Bosnia and Herzegovina,3572.0,76.89,4435504.0,1986,BA,BIH
africa,Eritrea,831.0,49.38,2837111.0,1986,ER,ERI
americas,Bahamas,24343.0,67.86,239131.0,1986,BS,BHS
asia,Japan,24116.0,78.22,122519652.0,1986,JP,JPN
asia,Kiribati,1510.0,56.5,65518.0,1986,KI,KIR
americas,Guatemala,5198.0,62.28,8438604.0,1986,GT,GTM
americas,Aruba,22827.0,73.26,62644.0,1986,AW,ABW
europe,France,26453.0,75.95,55704494.0,1986,FR,FRA
americas,El Salvador,4434.0,62.54,4988943.0,1986,SV,SLV
europe,Bulgaria,10643.0,71.63,8972469.0,1986,BG,BGR
africa,Gambia,1347.0,58.97,766589.0,1986,GM,GMB
americas,Brazil,11079.0,66.18,138499464.0,1986,BR,BRA
americas,Belize,3777.0,71.51,169568.0,1986,BZ,BLZ
africa,Libya,30572.0,71.56,3994591.0,1986,LY,LBY
africa,Benin,1497.0,53.09,4404506.0,1986,BJ,BEN
asia,Bangladesh,1169.0,55.96,95742431.0,1986,BD,BGD
americas,Colombia,6887.0,70.74,31669776.0,1986,CO,COL
asia,Thailand,4356.0,69.15,52996467.0,1986,TH,THA
europe,Belgium,27189.0,74.61,9928542.0,1986,BE,BEL
europe,Austria,27707.0,74.43,7625393.0,1986,AT,AUT
asia,Indonesia,3646.0,62.15,168402025.0,1986,ID,IDN
europe,Montenegro,18274.0,74.08,616357.0,1986,ME,MNE
africa,Mauritius,5944.0,68.38,1023279.0,1986,MU,MUS
asia,Bhutan,1534.0,57.61,482952.0,1986,BT,BTN
americas,Ecuador,7887.0,68.83,9272906.0,1986,EC,ECU
europe,Lithuania,17052.0,72.45,3594056.0,1986,LT,LTU
africa,Cameroon,3821.0,57.48,10368300.0,1986,CM,CMR
africa,Morocco,3750.0,64.91,23023935.0,1986,MA,MAR
americas,Grenada,5756.0,69.06,100143.0,1986,GD,GRD
americas,Nicaragua,3934.0,69.67,3796917.0,1986,NI,NIC
africa,Guinea-Bissau,1626.0,49.87,921626.0,1986,GW,GNB
americas,Guyana,3485.0,63.41,764459.0,1986,GY,GUY
africa,Mauritania,2800.0,58.28,1819954.0,1986,MR,MRT
americas,Honduras,3170.0,67.67,4410158.0,1986,HN,HND
asia,Pakistan,2689.0,60.77,95264460.0,1986,PK,PAK
europe,Hungary,17493.0,69.22,10519786.0,1986,HU,HUN
europe,Iceland,27379.0,78.38,244331.0,1986,IS,ISL
asia,India,1493.0,57.11,799181436.0,1986,IN,IND
europe,Ireland,17546.0,74.93,3571346.0,1986,IE,IRL
asia,Iraq,11057.0,60.65,15936375.0,1986,IQ,IRQ
europe,Italy,26242.0,75.94,57061781.0,1986,IT,ITA
africa,Algeria,10722.0,68.04,23241272.0,1986,DZ,DZA
europe,Croatia,20412.0,71.78,4737949.0,1986,HR,HRV
asia,Kazakhstan,13222.0,68.34,15980988.0,1986,KZ,KAZ
asia,Kuwait,42858.0,75.95,1836105.0,1986,KW,KWT
americas,Mexico,11923.0,69.84,78934125.0,1986,MX,MEX
europe,Latvia,12959.0,71.09,2602151.0,1986,LV,LVA
americas,Peru,6923.0,66.41,19996253.0,1986,PE,PER
asia,Lebanon,12021.0,68.29,2677280.0,1986,LB,LBN
africa,Lesotho,1144.0,57.88,1499861.0,1986,LS,LSO
africa,Liberia,947.0,48.62,2201833.0,1986,LR,LBR
europe,Norway,41450.0,76.21,4169322.0,1986,NO,NOR
africa,Madagascar,1657.0,54.38,10352120.0,1986,MG,MDG
africa,Malawi,594.0,47.9,7625305.0,1986,MW,MWI
asia,Philippines,3598.0,66.35,55804072.0,1986,PH,PHL
asia,Malaysia,8101.0,70.73,16045047.0,1986,MY,MYS
americas,Haiti,2414.0,52.81,6527543.0,1986,HT,HTI
asia,Maldives,3279.0,62.41,196357.0,1986,MV,MDV
europe,Belarus,7780.0,71.66,10030068.0,1986,BY,BLR
africa,Botswana,6065.0,62.7,1226810.0,1986,BW,BWA
africa,Mali,1047.0,47.45,7955164.0,1986,ML,MLI
americas,Paraguay,5566.0,73.11,3777763.0,1986,PY,PRY
asia,Afghanistan,1486.0,46.02,11601041.0,1986,AF,AFG
asia,Myanmar,2072.0,56.23,37957332.0,1986,MM,MMR
europe,Finland,25133.0,74.86,4930341.0,1986,FI,FIN
asia,Vanuatu,2566.0,60.27,133038.0,1986,VU,VUT
asia,Mongolia,3359.0,60.71,1976309.0,1986,MN,MNG
americas,Canada,29482.0,76.46,26208080.0,1986,CA,CAN
africa,Mozambique,383.0,50.21,13034385.0,1986,MZ,MOZ
europe,Netherlands,28417.0,76.31,14595755.0,1986,NL,NLD
africa,Burkina Faso,900.0,51.28,7930694.0,1986,BF,BFA
africa,Seychelles,11409.0,69.36,70004.0,1986,SC,SYC
asia,New Zealand,24180.0,74.28,3290304.0,1986,NZ,NZL
africa,Niger,1018.0,45.09,7116744.0,1986,NE,NER
africa,Nigeria,2901.0,53.67,85818502.0,1986,NG,NGA
europe,Malta,13253.0,76.08,352336.0,1986,MT,MLT
americas,Antigua and Barbuda,12600.0,72.42,68809.0,1986,AG,ATG
americas,Trinidad and Tobago,14682.0,68.62,1184051.0,1986,TT,TTO
africa,Zimbabwe,2299.0,64.74,9293283.0,1987,ZW,ZWE
africa,Zambia,2560.0,54.09,7385686.0,1987,ZM,ZMB
asia,Yemen,3524.0,57.04,10628585.0,1987,YE,YEM
americas,Uruguay,9833.0,72.41,3049966.0,1987,UY,URY
americas,United States,34787.0,75.01,245402864.0,1987,US,USA
europe,United Kingdom,24551.0,75.12,56709208.0,1987,GB,GBR
asia,United Arab Emirates,101308.0,69.68,1560718.0,1987,AE,ARE
africa,Uganda,713.0,51.72,15695411.0,1987,UG,UGA
asia,Turkmenistan,9040.0,63.77,3407319.0,1987,TM,TKM
africa,Tunisia,5214.0,69.83,7692254.0,1987,TN,TUN
asia,Timor-Leste,977.0,55.26,699522.0,1987,TL,TLS
asia,Tajikistan,3981.0,65.73,4843951.0,1987,TJ,TJK
europe,Switzerland,42914.0,77.47,6531889.0,1987,CH,CHE
americas,Suriname,9949.0,69.29,383654.0,1987,SR,SUR
africa,Sudan,1871.0,58.23,18302587.0,1987,SD,SDN
asia,Sri Lanka,3101.0,70.05,16647945.0,1987,LK,LKA
europe,Spain,20953.0,76.82,39057213.0,1987,ES,ESP
africa,South Sudan,2137.0,48.45,5666078.0,1987,SS,SSD
africa,South Africa,10459.0,60.83,35230249.0,1987,ZA,ZAF
asia,Solomon Islands,1710.0,59.58,286863.0,1987,SB,SLB
asia,Singapore,27957.0,73.68,2819601.0,1987,SG,SGP
europe,Slovenia,21476.0,72.1,1978524.0,1987,SI,SVN
africa,Sierra Leone,1356.0,52.72,4034668.0,1987,SL,SLE
europe,Serbia,16406.0,71.99,9352150.0,1987,RS,SRB
africa,Senegal,1875.0,56.17,6893896.0,1987,SN,SEN
asia,Saudi Arabia,32136.0,72.28,14525660.0,1987,SA,SAU
africa,Sao Tome and Principe,2330.0,62.79,107415.0,1987,ST,STP
africa,Rwanda,953.0,49.69,6732131.0,1987,RW,RWA
europe,Romania,13471.0,70.0,23312071.0,1987,RO,ROU
europe,Portugal,17189.0,74.0,9971233.0,1987,PT,PRT
europe,Poland,11207.0,71.12,37538975.0,1987,PL,POL
europe,Germany,30986.0,75.15,78054086.0,1987,DE,DEU
europe,Georgia,9670.0,69.94,5327228.0,1987,GE,GEO
africa,Central African Republic,942.0,49.8,2755244.0,1987,CF,CAF
asia,Fiji,5160.0,64.43,721725.0,1987,FJ,FJI
africa,Ethiopia,700.0,43.95,43493283.0,1987,ET,ETH
europe,Estonia,13144.0,71.13,1551208.0,1987,EE,EST
asia,Uzbekistan,3226.0,68.09,19029877.0,1987,UZ,UZB
africa,Mauritania,2822.0,58.64,1870978.0,1987,MR,MRT
asia,Kiribati,1421.0,56.93,67261.0,1987,KI,KIR
africa,Egypt,5774.0,63.7,53066229.0,1987,EG,EGY
europe,Denmark,32297.0,74.97,5117277.0,1987,DK,DNK
americas,Argentina,9936.0,71.84,31326473.0,1987,AR,ARG
africa,Comoros,1687.0,56.15,376654.0,1987,KM,COM
europe,Cyprus,19748.0,76.3,723380.0,1987,CY,CYP
americas,Aruba,26876.0,73.33,61833.0,1987,AW,ABW
americas,Costa Rica,6984.0,75.9,2872211.0,1987,CR,CRI
americas,Cuba,13805.0,74.65,10269567.0,1987,CU,CUB
americas,Chile,7851.0,72.14,12594145.0,1987,CL,CHL
europe,Turkey,10351.0,66.37,51100878.0,1987,TR,TUR
asia,Tonga,3793.0,68.67,94384.0,1987,TO,TON
asia,Jordan,9244.0,70.52,3127917.0,1987,JO,JOR
europe,Luxembourg,46150.0,73.97,371078.0,1987,LU,LUX
africa,Ghana,1813.0,56.31,13481406.0,1987,GH,GHA
africa,Angola,4319.0,47.99,11218268.0,1987,AO,AGO
africa,Chad,1058.0,53.09,5408087.0,1987,TD,TCD
africa,Guinea,1085.0,49.37,5381483.0,1987,GN,GIN
africa,Gabon,16383.0,58.58,876863.0,1987,GA,GAB
europe,Austria,28136.0,74.86,7639352.0,1987,AT,AUT
asia,Papua New Guinea,1760.0,55.3,3997702.0,1987,PG,PNG
americas,Puerto Rico,22375.0,74.08,3428826.0,1987,PR,PRI
africa,Burundi,1032.0,46.88,4987736.0,1987,BI,BDI
americas,El Salvador,4457.0,63.91,5053714.0,1987,SV,SLV
asia,Samoa,3815.0,67.27,161015.0,1987,WS,WSM
africa,Kenya,2275.0,62.13,21119318.0,1987,KE,KEN
asia,Oman,36053.0,69.95,1619864.0,1987,OM,OMN
africa,Togo,1406.0,57.14,3474080.0,1987,TG,TGO
europe,Greece,19575.0,76.01,10068281.0,1987,GR,GRC
asia,Philippines,3670.0,66.72,57313311.0,1987,PH,PHL
africa,Somalia,979.0,49.34,7018109.0,1987,SO,SOM
asia,Nepal,1134.0,55.83,17480921.0,1987,NP,NPL
asia,Japan,25018.0,78.63,123083205.0,1987,JP,JPN
europe,Sweden,29889.0,77.12,8421056.0,1987,SE,SWE
americas,Dominican Republic,5169.0,69.96,6764624.0,1987,DO,DOM
asia,Bangladesh,1196.0,56.46,98343809.0,1987,BD,BGD
europe,Albania,4294.0,73.14,3121336.0,1987,AL,ALB
asia,Bahrain,28401.0,71.2,448973.0,1987,BH,BHR
asia,Australia,26969.0,76.27,16254935.0,1987,AU,AUS
africa,Djibouti,3532.0,60.09,490330.0,1987,DJ,DJI
asia,Cambodia,920.0,56.82,8196037.0,1987,KH,KHM
americas,Brazil,11267.0,66.6,141273488.0,1987,BR,BRA
asia,Israel,16871.0,75.29,4216179.0,1987,IL,ISR
asia,Qatar,71067.0,73.94,422341.0,1987,QA,QAT
americas,Guatemala,5225.0,62.86,8639108.0,1987,GT,GTM
americas,Barbados,12828.0,72.14,257611.0,1987,BB,BRB
americas,Panama,8995.0,74.06,2318332.0,1987,PA,PAN
europe,France,26963.0,76.55,56024508.0,1987,FR,FRA
europe,Greenland,17848.0,64.22,54373.0,1987,GL,GRL
europe,Ukraine,10437.0,70.61,51221145.0,1987,UA,UKR
africa,Eritrea,915.0,50.06,2924349.0,1987,ER,ERI
americas,Bahamas,24818.0,68.02,243393.0,1987,BS,BHS
europe,Armenia,3872.0,70.82,3451942.0,1987,AM,ARM
europe,Bulgaria,10646.0,71.42,8960472.0,1987,BG,BGR
africa,Equatorial Guinea,1161.0,47.73,390173.0,1987,GQ,GNQ
europe,Azerbaijan,8679.0,66.46,6893500.0,1987,AZ,AZE
europe,Malta,13660.0,76.33,355387.0,1987,MT,MLT
africa,Gambia,1371.0,59.65,804125.0,1987,GM,GMB
americas,Belize,4083.0,71.6,174320.0,1987,BZ,BLZ
africa,Libya,25010.0,72.03,4109703.0,1987,LY,LBY
africa,Benin,1429.0,53.89,4535263.0,1987,BJ,BEN
americas,Colombia,7158.0,70.96,32324325.0,1987,CO,COL
asia,Thailand,4701.0,69.84,53964406.0,1987,TH,THA
asia,Bhutan,1948.0,58.54,500437.0,1987,BT,BTN
asia,Indonesia,3775.0,62.63,171728917.0,1987,ID,IDN
europe,Belgium,27813.0,75.22,9942289.0,1987,BE,BEL
europe,Bosnia and Herzegovina,3471.0,76.37,4478519.0,1987,BA,BIH
africa,Mauritius,6493.0,68.53,1030178.0,1987,MU,MUS
americas,Ecuador,7189.0,69.46,9504129.0,1987,EC,ECU
europe,Lithuania,17140.0,72.26,3627328.0,1987,LT,LTU
europe,Croatia,20085.0,72.0,4758151.0,1987,HR,HRV
africa,Burkina Faso,857.0,51.38,8140073.0,1987,BF,BFA
europe,Montenegro,18015.0,74.21,616797.0,1987,ME,MNE
africa,Cameroon,3526.0,57.75,10696274.0,1987,CM,CMR
americas,Canada,30288.0,76.76,26569766.0,1987,CA,CAN
americas,Jamaica,6481.0,74.85,2379279.0,1987,JM,JAM
americas,Grenada,6341.0,69.28,99380.0,1987,GD,GRD
americas,Nicaragua,3808.0,70.51,3882943.0,1987,NI,NIC
africa,Guinea-Bissau,1562.0,50.26,943617.0,1987,GW,GNB
americas,Guyana,3551.0,63.61,757506.0,1987,GY,GUY
americas,Honduras,3240.0,68.42,4541804.0,1987,HN,HND
asia,Pakistan,2761.0,61.11,98357473.0,1987,PK,PAK
asia,China,1652.0,66.23,1111341725.0,1987,CN,CHN
europe,Hungary,17811.0,69.69,10475042.0,1987,HU,HUN
europe,Iceland,29335.0,77.53,247056.0,1987,IS,ISL
asia,India,1525.0,57.39,816792741.0,1987,IN,IND
asia,Iraq,13010.0,62.05,16290149.0,1987,IQ,IRQ
europe,Ireland,18385.0,75.76,3571760.0,1987,IE,IRL
europe,Italy,27304.0,76.36,57089451.0,1987,IT,ITA
africa,Algeria,10378.0,68.75,23917897.0,1987,DZ,DZA
asia,Kazakhstan,13166.0,68.48,16173101.0,1987,KZ,KAZ
africa,Niger,958.0,45.57,7323969.0,1987,NE,NER
asia,Kuwait,47974.0,76.29,1942810.0,1987,KW,KWT
americas,Mexico,11894.0,70.26,80503052.0,1987,MX,MEX
africa,Mali,1048.0,48.18,8067758.0,1987,ML,MLI
europe,Latvia,13182.0,71.14,2626899.0,1987,LV,LVA
africa,Lesotho,1124.0,58.51,1525460.0,1987,LS,LSO
africa,Liberia,959.0,48.59,2191023.0,1987,LR,LBR
africa,Namibia,6072.0,61.0,1245990.0,1987,NA,NAM
africa,Madagascar,1646.0,54.63,10647754.0,1987,MG,MDG
africa,Malawi,554.0,48.17,8120093.0,1987,MW,MWI
asia,Malaysia,8333.0,71.01,16525108.0,1987,MY,MYS
americas,Haiti,2346.0,53.21,6670568.0,1987,HT,HTI
asia,Maldives,3461.0,63.3,203124.0,1987,MV,MDV
europe,Belarus,7896.0,71.55,10091633.0,1987,BY,BLR
africa,Botswana,6393.0,62.85,1264314.0,1987,BW,BWA
asia,Myanmar,1956.0,56.58,38673241.0,1987,MM,MMR
americas,Paraguay,5637.0,73.36,3885436.0,1987,PY,PRY
asia,Afghanistan,1230.0,46.87,11502761.0,1987,AF,AFG
europe,Finland,26086.0,74.89,4946373.0,1987,FI,FIN
asia,Vanuatu,2519.0,60.67,136125.0,1987,VU,VUT
asia,Mongolia,3573.0,61.18,2033343.0,1987,MN,MNG
africa,Morocco,3576.0,65.66,23497766.0,1987,MA,MAR
africa,Mozambique,405.0,50.45,13020861.0,1987,MZ,MOZ
europe,Netherlands,28937.0,76.78,14682649.0,1987,NL,NLD
africa,Seychelles,11470.0,69.37,70014.0,1987,SC,SYC
asia,New Zealand,24222.0,74.36,3310743.0,1987,NZ,NZL
africa,Nigeria,2526.0,53.78,88101628.0,1987,NG,NGA
americas,Antigua and Barbuda,14027.0,72.7,67845.0,1987,AG,ATG
europe,Norway,42225.0,76.07,4186968.0,1987,NO,NOR
asia,Lebanon,14077.0,68.53,2672173.0,1987,LB,LBN
americas,Trinidad and Tobago,13902.0,68.74,1195247.0,1987,TT,TTO
americas,Peru,7356.0,66.99,20451710.0,1987,PE,PER
africa,Zimbabwe,2390.0,64.39,9604302.0,1988,ZW,ZWE
africa,Zambia,2523.0,53.33,7600072.0,1988,ZM,ZMB
asia,Yemen,3558.0,57.6,11051504.0,1988,YE,YEM
americas,Uruguay,9770.0,72.61,3069099.0,1988,UY,URY
americas,United States,35929.0,75.02,247739582.0,1988,US,USA
europe,United Kingdom,25750.0,75.23,56862893.0,1988,GB,GBR
africa,Uganda,736.0,51.42,16262533.0,1988,UG,UGA
asia,Turkmenistan,8944.0,63.85,3493894.0,1988,TM,TKM
africa,Tunisia,5109.0,70.48,7871459.0,1988,TN,TUN
asia,Tonga,3695.0,68.83,94667.0,1988,TO,TON
europe,Switzerland,43895.0,77.49,6572266.0,1988,CH,CHE
americas,Suriname,10724.0,69.43,391391.0,1988,SR,SUR
